ano_cal;fonte;base_legal;uf_beneficiario;munic_beneficiario;qtde_beneficiarios;vl_total_doacao;vl_total_dedutivel
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;CASTELO - ES;1;169792,08;169792,08
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;COLATINA - ES;1;11000;11000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;ITAGUACU - ES;1;7500;7500
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;LINHARES - ES;1;656995,52;656995,52
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;SERRA - ES;1;2875077,75;2875077,75
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;VENDA NOVA DO IMIGRANTE - ES;1;12000;12000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;VILA VELHA - ES;1;66440,48;66440,48
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;VITORIA - ES;2;78242,07;78242,07
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;ALTO PARAISO DE GOIAS - GO;1;32250;32250
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;ANAPOLIS - GO;1;6000;6000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;APARECIDA DE GOIANIA - GO;1;15705;15705
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;BELA VISTA DE GOIAS - GO;1;11156;11156
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;BOM JESUS - GO;1;1000000;1000000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;CALDAS NOVAS - GO;1;42237,84;42237,84
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;CAMPO ALEGRE DE GOIAS - GO;1;4508,13;4508,13
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;CATALAO - GO;1;182200;182200
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;CHAPADAO DO CEU - GO;1;140500;140500
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;CRIXAS - GO;1;719640;719640
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;FORMOSA - GO;1;95000;95000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;GOIANIA - GO;2;561897,01;561897,01
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;IPAMERI - GO;1;648089,9;648089,9
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;ITUMBIARA - GO;1;27874,58;27874,58
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;JATAI - GO;1;74166,37;74166,37
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;MAMBAI - GO;1;15035,21;15035,21
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;MORRINHOS - GO;1;574259,55;574259,55
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;NIQUELANDIA - GO;1;35383;35383
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;PALESTINA DE GOIAS - GO;1;0,01;0,01
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;PARAUNA - GO;1;2351,11;2351,11
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;PIRACANJUBA - GO;1;11157,8;11157,8
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;RIO VERDE - GO;1;152004;152004
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;SANTA HELENA DE GOIAS - GO;1;211500;211500
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;SANTO ANTONIO DA BARRA - GO;1;625000;625000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;SENADOR CANEDO - GO;1;0,01;0,01
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;SILVANIA - GO;1;7500;7500
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;SAO SIMAO - GO;1;2100;2100
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;URUACU - GO;1;159894;159894
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;ALTO ALEGRE DO PINDARE - MA;1;1477422,33;1477422,33
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;ACAILANDIA - MA;1;2000000;2000000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;ESTREITO - MA;1;262088,65;262088,65
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;ITAPECURU MIRIM - MA;1;15000;15000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;PAULINO NEVES - MA;1;5000;5000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;PACO DO LUMIAR - MA;1;0,01;0,01
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;SERRANO DO MARANHAO - MA;1;1;1
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;SAO LUIS - MA;1;59123,45;59123,45
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ABAETE - MG;1;3500;3500
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;AIMORES - MG;1;1014545,6;1014545,6
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ALFENAS - MG;1;96701,51;96701,51
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ALMENARA - MG;1;128189,37;128189,37
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ALVINOPOLIS - MG;1;65321,72;65321,72
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ALEM PARAIBA - MG;1;7200;7200
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ANDRADAS - MG;1;19975,45;19975,45
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ARAGUARI - MG;1;49965;49965
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ARANTINA - MG;1;10920;10920
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ARAXA - MG;1;52700;52700
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ARACUAI - MG;1;83463;83463
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ARCOS - MG;1;5600;5600
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BAMBUI - MG;1;1000;1000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BARBACENA - MG;1;16052,62;16052,62
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BARROSO - MG;1;3300;3300
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BARAO DE COCAIS - MG;1;1148547,49;1148547,49
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BELA VISTA DE MINAS - MG;1;4830;4830
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BELO HORIZONTE - MG;3;10668611,17;10668611,17
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BELO ORIENTE - MG;1;712791;712791
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BETIM - MG;1;943288,7;943288,7
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BOCAINA DE MINAS - MG;1;16895;16895
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BOCAIUVA - MG;1;11420;11420
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BOM DESPACHO - MG;1;34725,4;34725,4
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BOM SUCESSO - MG;1;13370;13370
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BORDA DA MATA - MG;1;24374,39;24374,39
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BRASOPOLIS - MG;1;16620;16620
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BRAUNAS - MG;1;18260;18260
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BRUMADINHO - MG;1;3766525,78;3766525,78
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CAETE - MG;1;398290;398290
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CAMANDUCAIA - MG;1;22000;22000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CAMBUQUIRA - MG;1;2100;2100
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CAMPANHA - MG;1;14520;14520
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CAMPO FLORIDO - MG;1;15000;15000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CARATINGA - MG;1;75623,79;75623,79
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CARBONITA - MG;1;25500;25500
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CARLOS CHAGAS - MG;1;6710;6710
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CARMO DO CAJURU - MG;1;43965;43965
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CARMO DO PARANAIBA - MG;1;25000;25000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CARMO DO RIO CLARO - MG;1;13570;13570
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CAXAMBU - MG;1;12170;12170
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CLAUDIO - MG;1;63837,84;63837,84
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;COMERCINHO - MG;1;11276,2;11276,2
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CONCEICAO DA BARRA DE MINAS - MG;1;10195;10195
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CONCEICAO DO MATO DENTRO - MG;1;13215,01;13215,01
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CONGONHAS - MG;1;634887,4;634887,4
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CONSELHEIRO LAFAIETE - MG;1;88120;88120
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CONTAGEM - MG;1;2031818,38;2031818,38
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;COQUEIRAL - MG;1;10270;10270
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CORINTO - MG;1;18191,25;18191,25
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;COROMANDEL - MG;1;14945;14945
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CORONEL FABRICIANO - MG;1;11430;11430
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CRUCILANDIA - MG;1;744692,79;744692,79
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CRUZILIA - MG;1;11410;11410
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CURVELO - MG;1;70652,38;70652,38
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CASSIA - MG;1;85670;85670
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;DIAMANTINA - MG;1;177208,61;177208,61
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;DIONISIO - MG;1;7426,94;7426,94
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;DIVINOPOLIS - MG;1;408331,81;408331,81
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;DORES DO INDAIA - MG;1;2696,83;2696,83
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ENTRE RIOS DE MINAS - MG;1;15964,04;15964,04
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;FORMIGA - MG;1;28795,47;28795,47
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;FRUTAL - MG;1;45025,4;45025,4
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;GUANHAES - MG;1;28718;28718
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;GUARANESIA - MG;1;56465,58;56465,58
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;GUAXUPE - MG;1;152231,22;152231,22
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;IBIRITE - MG;1;1214195,45;1214195,45
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;IGARAPE - MG;1;141705;141705
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;IMBE DE MINAS - MG;1;35000;35000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;IPABA - MG;1;15000;15000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;IRAI DE MINAS - MG;1;33000;33000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITABIRA - MG;1;1000;1000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITABIRITO - MG;1;59675;59675
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITAGUARA - MG;1;60330;60330
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITAJUBA - MG;1;15630;15630
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITAMOGI - MG;1;861,96;861,96
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITANHANDU - MG;1;3123;3123
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITAPECERICA - MG;1;100000;100000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITATIAIUCU - MG;1;488796,83;488796,83
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITAUNA - MG;1;190303,63;190303,63
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITUETA - MG;1;60228;60228
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITUIUTABA - MG;1;249700,32;249700,32
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITURAMA - MG;1;25560;25560
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITUTINGA - MG;1;10620;10620
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JABOTICATUBAS - MG;1;23205;23205
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JACUTINGA - MG;1;21000;21000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JANAUBA - MG;1;43461,35;43461,35
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JANUARIA - MG;1;33898,6;33898,6
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JAIBA - MG;1;20474,79;20474,79
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JECEABA - MG;1;136107;136107
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JEQUITINHONHA - MG;1;62119,79;62119,79
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JORDANIA - MG;1;6616;6616
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JOAO MONLEVADE - MG;1;148205,01;148205,01
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JOAO PINHEIRO - MG;1;46327,25;46327,25
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JUATUBA - MG;1;518948;518948
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JUIZ DE FORA - MG;1;92822,99;92822,99
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;LAGOA DA PRATA - MG;1;92084,67;92084,67
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;LAGOA SANTA - MG;1;308953,22;308953,22
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;LAMBARI - MG;1;12270;12270
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;LAVRAS - MG;2;434472,51;434472,51
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;LEOPOLDINA - MG;1;8668;8668
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;LIBERDADE - MG;1;17715;17715
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;LUZ - MG;1;13205;13205
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MANHUACU - MG;1;3600;3600
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MANTENA - MG;1;26805;26805
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MARIANA - MG;1;497012,22;497012,22
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MARTINHO CAMPOS - MG;1;34459,18;34459,18
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MATEUS LEME - MG;1;423019,21;423019,21
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MATOZINHOS - MG;1;59193,51;59193,51
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MEDINA - MG;1;102844,79;102844,79
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MINAS NOVAS - MG;1;3179,37;3179,37
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MINDURI - MG;1;11920;11920
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MIRADOURO - MG;1;0,01;0,01
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MONTE ALEGRE DE MINAS - MG;1;44822,6;44822,6
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MONTE BELO - MG;1;8000;8000
2020;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;MONTES CLAROS - MG;1;497742,72;497742,72
